customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome
8643,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value4,Value1,Value3,Value2,Value2,Value2,Value3,sleeping_dog,Value3,Value3,Value2,Value1,control,positive
8644,Value3,Value3,Value2,Value4,Value2,Value3,Value4,Value2,Value3,Value3,Value3,Value1,Value3,Value3,Value3,lost_cause,Value2,Value1,Value4,Value1,control,negative
8645,Value2,Value3,Value4,Value2,Value2,Value1,Value2,Value2,Value3,Value1,Value3,Value2,Value2,Value4,Value3,persuadable,Value3,Value1,Value1,Value2,target,positive
8646,Value4,Value1,Value1,Value2,Value4,Value2,Value2,Value3,Value1,Value3,Value4,Value3,Value3,Value1,Value4,persuadable,Value4,Value4,Value4,Value4,target,positive
8647,Value2,Value1,Value1,Value4,Value2,Value1,Value1,Value1,Value3,Value3,Value1,Value1,Value3,Value3,Value3,persuadable,Value1,Value4,Value2,Value1,control,negative
8648,Value1,Value3,Value2,Value2,Value1,Value4,Value2,Value4,Value3,Value3,Value1,Value1,Value3,Value4,Value3,lost_cause,Value2,Value4,Value1,Value1,target,negative
8649,Value1,Value3,Value4,Value4,Value1,Value3,Value1,Value1,Value3,Value3,Value3,Value3,Value2,Value2,Value1,lost_cause,Value2,Value1,Value4,Value2,control,negative
8650,Value4,Value2,Value1,Value2,Value4,Value3,Value2,Value4,Value4,Value2,Value3,Value3,Value4,Value2,Value4,sleeping_dog,Value2,Value1,Value4,Value4,target,negative
8651,Value4,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value1,Value1,Value4,Value1,Value3,Value1,Value1,lost_cause,Value2,Value3,Value2,Value4,control,negative
8652,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value1,Value2,Value3,Value3,Value3,Value3,Value3,Value4,lost_cause,Value3,Value1,Value4,Value1,target,negative
8653,Value2,Value1,Value1,Value2,Value1,Value4,Value4,Value3,Value4,Value3,Value1,Value2,Value4,Value3,Value4,lost_cause,Value2,Value1,Value3,Value4,control,negative
8654,Value2,Value1,Value2,Value4,Value2,Value1,Value1,Value4,Value3,Value4,Value3,Value4,Value1,Value1,Value4,lost_cause,Value4,Value4,Value1,Value1,target,negative
8655,Value4,Value1,Value1,Value4,Value1,Value2,Value1,Value2,Value4,Value4,Value4,Value3,Value3,Value3,Value1,persuadable,Value3,Value2,Value1,Value4,control,negative
8656,Value2,Value1,Value4,Value2,Value2,Value1,Value1,Value1,Value1,Value3,Value1,Value2,Value1,Value1,Value4,sure_thing,Value4,Value1,Value2,Value2,control,positive
8657,Value1,Value2,Value1,Value3,Value2,Value1,Value4,Value1,Value1,Value4,Value1,Value4,Value4,Value4,Value3,sure_thing,Value4,Value3,Value4,Value2,control,positive
8658,Value2,Value3,Value2,Value3,Value2,Value1,Value4,Value3,Value4,Value3,Value3,Value3,Value3,Value3,Value3,lost_cause,Value3,Value2,Value3,Value3,control,negative
8659,Value1,Value1,Value4,Value2,Value2,Value1,Value2,Value3,Value2,Value2,Value2,Value3,Value3,Value1,Value3,persuadable,Value4,Value2,Value3,Value3,target,positive
8660,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value3,Value3,Value2,Value1,Value4,Value2,Value1,persuadable,Value3,Value3,Value1,Value3,control,negative
8661,Value4,Value2,Value1,Value2,Value1,Value4,Value1,Value2,Value2,Value3,Value2,Value2,Value2,Value4,Value1,persuadable,Value1,Value2,Value4,Value1,target,positive
8662,Value3,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value3,Value2,Value1,Value1,Value2,Value1,Value2,sure_thing,Value1,Value3,Value3,Value1,target,positive
8663,Value4,Value1,Value2,Value2,Value3,Value1,Value1,Value1,Value2,Value3,Value4,Value3,Value3,Value1,Value3,sure_thing,Value2,Value4,Value4,Value4,target,positive
8664,Value4,Value1,Value1,Value3,Value2,Value1,Value4,Value3,Value2,Value3,Value3,Value3,Value3,Value3,Value3,sure_thing,Value4,Value2,Value4,Value4,control,positive
8665,Value4,Value1,Value2,Value2,Value3,Value1,Value2,Value4,Value2,Value4,Value2,Value1,Value3,Value4,Value2,lost_cause,Value3,Value4,Value2,Value1,target,negative
8666,Value4,Value1,Value1,Value2,Value3,Value1,Value4,Value1,Value2,Value4,Value2,Value2,Value2,Value4,Value1,persuadable,Value1,Value2,Value3,Value1,target,positive
8667,Value2,Value1,Value1,Value2,Value1,Value3,Value2,Value4,Value1,Value3,Value4,Value4,Value3,Value1,Value1,lost_cause,Value1,Value4,Value4,Value1,control,negative
8668,Value2,Value1,Value1,Value2,Value3,Value4,Value2,Value3,Value4,Value3,Value1,Value2,Value3,Value2,Value2,lost_cause,Value4,Value3,Value4,Value2,control,negative
8669,Value1,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value4,Value2,Value4,Value3,Value2,Value3,Value4,sure_thing,Value1,Value4,Value2,Value4,target,positive
8670,Value3,Value1,Value1,Value2,Value3,Value4,Value2,Value4,Value4,Value3,Value1,Value1,Value2,Value2,Value2,sleeping_dog,Value3,Value4,Value4,Value1,target,negative
8671,Value4,Value3,Value2,Value2,Value4,Value2,Value2,Value4,Value1,Value4,Value2,Value4,Value2,Value4,Value4,sleeping_dog,Value1,Value2,Value1,Value3,control,positive
8672,Value4,Value1,Value1,Value2,Value4,Value2,Value1,Value4,Value1,Value4,Value2,Value1,Value2,Value1,Value4,sleeping_dog,Value4,Value2,Value1,Value4,target,negative
8673,Value4,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value3,Value2,Value1,Value4,Value4,Value1,persuadable,Value1,Value4,Value4,Value3,target,positive
8674,Value2,Value1,Value1,Value3,Value4,Value2,Value2,Value4,Value3,Value3,Value2,Value1,Value2,Value4,Value1,sure_thing,Value4,Value4,Value4,Value2,control,positive
8675,Value3,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value1,Value3,Value2,Value1,Value2,Value4,Value2,sleeping_dog,Value2,Value1,Value2,Value1,target,negative
8676,Value2,Value1,Value1,Value4,Value2,Value4,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,lost_cause,Value4,Value4,Value3,Value1,control,negative
8677,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value3,Value2,Value1,Value2,Value1,Value3,Value3,Value2,sleeping_dog,Value1,Value4,Value2,Value1,target,negative
8678,Value4,Value1,Value2,Value4,Value4,Value4,Value3,Value4,Value2,Value3,Value4,Value1,Value4,Value1,Value4,lost_cause,Value4,Value1,Value3,Value3,target,negative
8679,Value4,Value1,Value1,Value2,Value3,Value4,Value2,Value4,Value3,Value3,Value1,Value1,Value3,Value3,Value3,persuadable,Value4,Value4,Value2,Value3,target,positive
8680,Value4,Value1,Value2,Value3,Value4,Value2,Value4,Value4,Value4,Value1,Value3,Value2,Value3,Value3,Value3,lost_cause,Value2,Value1,Value1,Value1,target,negative
8681,Value2,Value1,Value4,Value2,Value2,Value1,Value4,Value2,Value2,Value2,Value4,Value1,Value4,Value4,Value2,sleeping_dog,Value1,Value4,Value2,Value3,control,positive
8682,Value1,Value3,Value4,Value2,Value4,Value1,Value4,Value4,Value4,Value3,Value3,Value1,Value2,Value3,Value2,lost_cause,Value2,Value4,Value4,Value3,control,negative
8683,Value4,Value1,Value1,Value3,Value2,Value1,Value4,Value1,Value2,Value4,Value4,Value3,Value3,Value1,Value2,persuadable,Value1,Value3,Value4,Value4,control,negative
8684,Value4,Value1,Value4,Value2,Value3,Value1,Value4,Value3,Value3,Value3,Value4,Value3,Value2,Value3,Value1,persuadable,Value3,Value1,Value4,Value4,target,positive
8685,Value1,Value1,Value1,Value2,Value4,Value1,Value2,Value4,Value4,Value3,Value1,Value2,Value4,Value1,Value4,sure_thing,Value4,Value2,Value3,Value4,target,positive
8686,Value1,Value3,Value4,Value2,Value1,Value3,Value2,Value4,Value4,Value1,Value1,Value2,Value1,Value1,Value1,lost_cause,Value4,Value4,Value3,Value3,target,negative
8687,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value1,Value3,Value1,Value2,Value2,Value2,Value3,sure_thing,Value1,Value1,Value2,Value1,target,positive
8688,Value4,Value1,Value1,Value4,Value2,Value1,Value1,Value1,Value2,Value4,Value2,Value3,Value2,Value4,Value2,sure_thing,Value4,Value2,Value1,Value1,control,positive
8689,Value4,Value1,Value1,Value4,Value4,Value2,Value4,Value3,Value2,Value1,Value1,Value3,Value1,Value3,Value4,persuadable,Value4,Value3,Value3,Value4,target,positive
8690,Value1,Value3,Value1,Value2,Value3,Value4,Value4,Value4,Value3,Value3,Value2,Value3,Value2,Value2,Value3,lost_cause,Value2,Value3,Value1,Value1,target,negative
8691,Value2,Value3,Value3,Value2,Value3,Value4,Value1,Value3,Value1,Value3,Value4,Value1,Value2,Value3,Value4,persuadable,Value4,Value4,Value1,Value1,target,positive
8692,Value4,Value3,Value2,Value2,Value1,Value4,Value1,Value3,Value3,Value4,Value3,Value3,Value2,Value1,Value4,sure_thing,Value2,Value2,Value3,Value2,control,positive
8693,Value4,Value1,Value2,Value3,Value2,Value1,Value4,Value3,Value2,Value3,Value3,Value3,Value2,Value1,Value3,sure_thing,Value4,Value2,Value4,Value2,control,positive
8694,Value4,Value3,Value2,Value4,Value4,Value3,Value1,Value4,Value1,Value4,Value2,Value4,Value2,Value3,Value4,sleeping_dog,Value4,Value3,Value1,Value2,target,negative
8695,Value4,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value3,Value4,Value1,Value3,Value2,Value1,Value4,sure_thing,Value4,Value3,Value1,Value1,target,positive
8696,Value2,Value3,Value4,Value2,Value4,Value2,Value4,Value3,Value2,Value3,Value4,Value3,Value3,Value2,Value4,lost_cause,Value3,Value1,Value1,Value3,target,negative
8697,Value3,Value1,Value2,Value2,Value2,Value3,Value4,Value4,Value2,Value4,Value3,Value1,Value1,Value1,Value4,persuadable,Value1,Value3,Value4,Value3,control,negative
8698,Value4,Value3,Value2,Value4,Value4,Value3,Value1,Value3,Value1,Value2,Value2,Value1,Value3,Value3,Value4,sure_thing,Value4,Value2,Value3,Value1,target,positive
8699,Value2,Value3,Value4,Value2,Value1,Value3,Value2,Value2,Value1,Value3,Value2,Value4,Value2,Value4,Value1,sure_thing,Value1,Value1,Value1,Value4,control,positive
8700,Value2,Value1,Value1,Value4,Value3,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value4,Value4,Value3,persuadable,Value1,Value1,Value3,Value2,target,positive
8701,Value2,Value1,Value1,Value4,Value1,Value4,Value1,Value3,Value1,Value3,Value1,Value4,Value2,Value1,Value1,persuadable,Value4,Value1,Value4,Value1,target,positive
8702,Value4,Value2,Value1,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value1,Value3,Value3,Value3,sure_thing,Value2,Value1,Value2,Value1,target,positive
8703,Value4,Value1,Value1,Value4,Value2,Value1,Value3,Value3,Value4,Value1,Value1,Value2,Value3,Value4,Value2,persuadable,Value3,Value3,Value4,Value1,control,negative
8704,Value4,Value2,Value4,Value2,Value2,Value1,Value4,Value4,Value2,Value3,Value2,Value3,Value3,Value1,Value2,lost_cause,Value1,Value1,Value2,Value3,control,negative
8705,Value4,Value1,Value2,Value4,Value3,Value1,Value1,Value3,Value2,Value1,Value3,Value4,Value3,Value3,Value1,lost_cause,Value2,Value4,Value2,Value2,target,negative
8706,Value2,Value3,Value2,Value2,Value2,Value2,Value2,Value4,Value3,Value4,Value3,Value4,Value2,Value3,Value1,sleeping_dog,Value1,Value1,Value3,Value3,control,positive
8707,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value3,Value3,Value1,Value2,Value2,Value2,sleeping_dog,Value2,Value2,Value4,Value2,control,positive
8708,Value1,Value1,Value1,Value4,Value4,Value2,Value1,Value1,Value2,Value3,Value2,Value1,Value3,Value2,Value4,sure_thing,Value2,Value3,Value2,Value1,target,positive
8709,Value4,Value3,Value2,Value2,Value4,Value1,Value2,Value1,Value2,Value4,Value4,Value1,Value4,Value4,Value1,lost_cause,Value4,Value4,Value3,Value3,control,negative
8710,Value3,Value1,Value4,Value2,Value4,Value4,Value2,Value4,Value3,Value4,Value4,Value1,Value4,Value3,Value4,persuadable,Value3,Value2,Value1,Value2,control,negative
8711,Value4,Value3,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value4,Value3,Value3,Value2,Value4,Value3,sure_thing,Value4,Value1,Value1,Value3,target,positive
8712,Value4,Value3,Value4,Value2,Value1,Value4,Value1,Value1,Value4,Value3,Value2,Value1,Value2,Value3,Value1,sleeping_dog,Value1,Value2,Value3,Value4,control,positive
8713,Value3,Value1,Value1,Value4,Value1,Value1,Value1,Value1,Value3,Value4,Value3,Value1,Value2,Value4,Value4,sleeping_dog,Value4,Value3,Value1,Value2,target,negative
8714,Value4,Value1,Value2,Value2,Value4,Value2,Value4,Value3,Value2,Value4,Value4,Value2,Value3,Value3,Value4,lost_cause,Value2,Value4,Value2,Value4,target,negative
8715,Value1,Value3,Value2,Value3,Value1,Value2,Value2,Value4,Value1,Value2,Value4,Value1,Value2,Value4,Value1,persuadable,Value4,Value3,Value3,Value1,control,negative
8716,Value2,Value1,Value1,Value2,Value4,Value3,Value1,Value2,Value2,Value2,Value4,Value4,Value1,Value2,Value1,sure_thing,Value1,Value4,Value4,Value2,control,positive
8717,Value3,Value1,Value2,Value2,Value3,Value4,Value4,Value2,Value3,Value4,Value1,Value4,Value3,Value4,Value3,lost_cause,Value4,Value3,Value2,Value2,target,negative
8718,Value4,Value1,Value4,Value2,Value4,Value2,Value4,Value4,Value4,Value4,Value3,Value2,Value3,Value4,Value4,sleeping_dog,Value3,Value4,Value1,Value1,control,positive
8719,Value2,Value1,Value2,Value4,Value2,Value1,Value1,Value4,Value3,Value3,Value3,Value3,Value2,Value4,Value3,lost_cause,Value2,Value1,Value2,Value4,control,negative
8720,Value1,Value2,Value1,Value3,Value4,Value2,Value4,Value1,Value2,Value3,Value2,Value1,Value1,Value1,Value1,sure_thing,Value4,Value4,Value4,Value3,target,positive
8721,Value4,Value1,Value1,Value2,Value2,Value3,Value2,Value2,Value3,Value2,Value3,Value4,Value1,Value3,Value4,lost_cause,Value4,Value3,Value4,Value3,control,negative
8722,Value1,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value1,Value2,Value1,Value2,Value1,Value4,Value4,persuadable,Value2,Value1,Value1,Value1,target,positive
8723,Value3,Value1,Value2,Value2,Value4,Value2,Value1,Value3,Value2,Value3,Value3,Value3,Value2,Value4,Value4,persuadable,Value3,Value1,Value3,Value4,target,positive
8724,Value4,Value2,Value1,Value2,Value4,Value2,Value1,Value1,Value4,Value4,Value4,Value3,Value2,Value3,Value2,sure_thing,Value4,Value3,Value4,Value3,control,positive
8725,Value4,Value1,Value1,Value4,Value2,Value1,Value1,Value3,Value4,Value3,Value4,Value1,Value2,Value2,Value1,lost_cause,Value2,Value4,Value2,Value4,target,negative
8726,Value2,Value2,Value3,Value2,Value2,Value1,Value1,Value3,Value2,Value3,Value2,Value3,Value3,Value3,Value3,persuadable,Value1,Value4,Value4,Value3,control,negative
8727,Value2,Value3,Value4,Value2,Value1,Value4,Value1,Value1,Value1,Value2,Value1,Value3,Value4,Value2,Value4,sure_thing,Value3,Value3,Value2,Value4,control,positive
8728,Value4,Value3,Value2,Value2,Value2,Value1,Value4,Value3,Value1,Value3,Value1,Value4,Value3,Value4,Value4,sure_thing,Value2,Value1,Value2,Value2,target,positive
8729,Value1,Value1,Value1,Value4,Value3,Value1,Value4,Value4,Value4,Value4,Value2,Value4,Value4,Value4,Value3,sleeping_dog,Value1,Value4,Value4,Value3,target,negative
8730,Value4,Value3,Value3,Value3,Value1,Value1,Value4,Value1,Value2,Value4,Value2,Value1,Value2,Value4,Value1,lost_cause,Value3,Value2,Value1,Value1,control,negative
8731,Value4,Value2,Value3,Value2,Value2,Value3,Value4,Value1,Value3,Value2,Value3,Value1,Value2,Value1,Value1,lost_cause,Value2,Value1,Value4,Value1,target,negative
8732,Value2,Value1,Value4,Value4,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value3,Value3,Value1,Value1,sleeping_dog,Value4,Value3,Value2,Value2,target,negative
8733,Value2,Value3,Value2,Value2,Value2,Value1,Value4,Value3,Value2,Value4,Value2,Value1,Value2,Value4,Value2,sleeping_dog,Value3,Value1,Value1,Value1,target,negative
8734,Value4,Value1,Value1,Value2,Value3,Value4,Value2,Value3,Value2,Value1,Value3,Value4,Value2,Value1,Value1,lost_cause,Value2,Value2,Value4,Value3,target,negative
8735,Value4,Value1,Value1,Value2,Value3,Value4,Value2,Value3,Value2,Value3,Value2,Value1,Value3,Value2,Value4,persuadable,Value1,Value4,Value2,Value1,control,negative
8736,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value2,Value2,Value2,Value3,Value1,Value3,Value4,sleeping_dog,Value2,Value1,Value3,Value3,target,negative
8737,Value2,Value3,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value2,Value3,Value2,Value3,Value3,lost_cause,Value4,Value2,Value3,Value1,target,negative
8738,Value4,Value3,Value4,Value2,Value1,Value4,Value4,Value2,Value1,Value4,Value4,Value4,Value4,Value2,Value4,sure_thing,Value1,Value3,Value1,Value3,target,positive
8739,Value4,Value1,Value1,Value2,Value3,Value3,Value4,Value4,Value4,Value3,Value2,Value1,Value2,Value3,Value1,sleeping_dog,Value2,Value1,Value3,Value4,control,positive
8740,Value1,Value3,Value2,Value2,Value2,Value3,Value4,Value3,Value3,Value3,Value2,Value3,Value3,Value2,Value2,persuadable,Value1,Value2,Value3,Value3,target,positive
8741,Value4,Value1,Value1,Value3,Value2,Value1,Value2,Value4,Value4,Value2,Value3,Value3,Value1,Value4,Value1,sure_thing,Value4,Value3,Value3,Value2,target,positive
8742,Value4,Value3,Value1,Value2,Value2,Value1,Value4,Value1,Value2,Value3,Value4,Value1,Value2,Value3,Value2,sure_thing,Value3,Value2,Value4,Value1,target,positive
8743,Value1,Value1,Value1,Value4,Value2,Value1,Value1,Value2,Value4,Value3,Value4,Value1,Value2,Value3,Value2,sure_thing,Value2,Value1,Value2,Value4,target,positive
8744,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value2,Value2,Value3,Value1,Value1,Value3,Value2,Value4,lost_cause,Value3,Value1,Value3,Value4,target,negative
8745,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value3,Value4,Value1,Value1,Value2,Value2,Value3,persuadable,Value4,Value4,Value1,Value1,control,negative
8746,Value2,Value3,Value4,Value2,Value2,Value1,Value1,Value2,Value3,Value4,Value1,Value1,Value2,Value2,Value2,persuadable,Value1,Value1,Value3,Value1,target,positive
8747,Value4,Value2,Value3,Value2,Value4,Value2,Value1,Value1,Value1,Value3,Value1,Value4,Value1,Value2,Value1,lost_cause,Value4,Value1,Value3,Value2,target,negative
8748,Value1,Value1,Value1,Value2,Value4,Value3,Value2,Value4,Value1,Value4,Value2,Value4,Value2,Value3,Value2,sleeping_dog,Value4,Value4,Value3,Value1,target,negative
8749,Value2,Value3,Value4,Value2,Value2,Value4,Value1,Value4,Value4,Value4,Value3,Value3,Value3,Value3,Value4,sure_thing,Value1,Value3,Value2,Value2,target,positive
8750,Value4,Value1,Value1,Value3,Value4,Value2,Value3,Value2,Value4,Value3,Value3,Value1,Value1,Value2,Value4,sure_thing,Value3,Value2,Value3,Value3,control,positive
8751,Value3,Value1,Value1,Value3,Value1,Value2,Value4,Value1,Value2,Value3,Value3,Value3,Value4,Value1,Value1,sleeping_dog,Value1,Value2,Value3,Value4,target,negative
8752,Value4,Value2,Value1,Value2,Value4,Value3,Value2,Value4,Value2,Value2,Value2,Value3,Value3,Value4,Value4,sleeping_dog,Value3,Value4,Value2,Value1,control,positive
8753,Value2,Value1,Value1,Value1,Value1,Value3,Value4,Value4,Value3,Value2,Value3,Value1,Value3,Value3,Value1,sure_thing,Value2,Value2,Value3,Value1,control,positive
8754,Value4,Value1,Value2,Value2,Value3,Value1,Value1,Value3,Value4,Value4,Value2,Value3,Value3,Value2,Value1,persuadable,Value2,Value2,Value2,Value1,target,positive
8755,Value4,Value1,Value1,Value4,Value1,Value1,Value4,Value1,Value2,Value4,Value2,Value2,Value3,Value2,Value1,sleeping_dog,Value3,Value1,Value2,Value1,control,positive
8756,Value2,Value1,Value1,Value3,Value1,Value4,Value2,Value4,Value2,Value3,Value2,Value1,Value3,Value2,Value1,sleeping_dog,Value2,Value1,Value1,Value1,control,positive
8757,Value2,Value1,Value1,Value3,Value4,Value4,Value3,Value3,Value4,Value3,Value3,Value2,Value2,Value1,Value1,sleeping_dog,Value4,Value4,Value4,Value2,target,negative
8758,Value3,Value1,Value2,Value2,Value3,Value3,Value1,Value3,Value4,Value2,Value2,Value3,Value1,Value4,Value1,sleeping_dog,Value1,Value2,Value1,Value2,target,negative
8759,Value4,Value3,Value2,Value2,Value3,Value2,Value1,Value1,Value2,Value4,Value2,Value2,Value1,Value1,Value3,sure_thing,Value2,Value3,Value2,Value3,target,positive
